id;nombre;nombreGenerico;fraccion;unidadFraccion;vence;control;antibiotico;pos;facturable;stockMinimo;stockMaximo;maxOrdenar;estabilidad;invFarmacia;invAlmacen;enfermeria;terapia;nutricion;cantidad;cums;regSanitario;altoCosto;vrCompra;vrUltimaCompra;codigoAtc;infusion;tipoAdministracion;regulado;vaorRegulado;observaciones;sispro;oncologico;ortesis;epiHigiene;controlStock;AnatoPos;magistralControl;genericoPos;fechaRegistro;estadoReg;concentracion_id;concepto_id;grupo_id;subGrupo_id;tipoSuministro_id;unidadMedida_id;viaAdministracion_id;principioActivo_id;descripcionComercial;fechaExpedicion;fechaVencimiento;registroSanitario;ripsCums_id;ripsDci_id;ripsFormaFarmaceutica_id;ripsTipoMedicamento_id;ripsUnidadDispensa_id;ripsUnidadMedida_id;tipoHonorario_id;cantidadUvr;ripsUnidadUpr_id;requiereAutorizacion
27489;METOCLOPRAMIDA CLORHIDRATO 10MG COMPRIMIDOS;METOCLOPRAMIDA CLORHIDRATO 10MG COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905910-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 20 COMPRIMIDOS EN  BLISTERES DE PVDC AMBAR  ALUMINIO POR 20  COMPRIMIDOS CU.;10/23/2024;10/23/2024;INVIMA 2010 M-14051-R1;2;1;1;1;1;1;1;0;1;N
27490;METOCLOPRAMIDA CLORHIDRATO 10MG COMPRIMIDOS;METOCLOPRAMIDA CLORHIDRATO 10MG COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905910-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 500 COMPRIMIDOS EN  BLISTERES DE PVDC AMBAR  ALUMINIO POR 20  COMPRIMIDOS CU.;10/23/2024;10/23/2024;INVIMA 2010 M-14051-R1;2;1;1;1;1;1;1;0;1;N
27491;AMOXICILINA COMPRIMIDOS RECUBIERTOS 500 MG.;AMOXICILINA COMPRIMIDOS RECUBIERTOS 500 MG.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905676-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 6 COMPRIMIDOS RECUBIERTOS EN BLISTER PVC TRANSPARENTEALUMINIO.;10/23/2024;10/23/2024;INVIMA M-13965;2;1;1;1;1;1;1;0;1;N
27492;INFIBU;INFIBU;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906007-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CARTON POR 20 TABLETAS EN BLISTER VIPACK ALUMINIO POR 10 TABLETAS CU.;10/23/2024;10/23/2024;INVIMA M-14065;2;1;1;1;1;1;1;0;1;N
27493;INFIBU - M.;INFIBU - M.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906008-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 2 BLISTER POR 10 TABLETAS CADA UNO;10/23/2024;10/23/2024;INVIMA M-14064;2;1;1;1;1;1;1;0;1;N
27495;CIPLADANOGEN 200 MG CAPSULAS;CIPLADANOGEN 200 MG CAPSULAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905582-8;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;Muestra medica: Caja de carton por 20 capsulas duras en blister de PVC  Aluminio por 10 capsulas duras cada blister.;10/23/2024;10/23/2024;INVIMA 2010 M-13969 R1;2;1;1;1;1;1;1;0;1;N
27496;VALPRON 500 MG. TABLETAS;VALPRON 500 MG. TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19907022-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA X 6 TABLETAS;10/23/2024;10/23/2024;INVIMA 2001M-0000083;2;1;1;1;1;1;1;0;1;N
27497;AMINOFILINA 100MG COMPRIMIDOS;AMINOFILINA 100MG COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905728-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;HOSPITALARIA: CAJA POR 100 COMPRIMIDOS EN 10 BLISTERES DE PVC AMBARALUMINIO POR 10 COMPRIMIDOS CU.;10/23/2024;10/23/2024;INVIMA M- 14032;2;1;1;1;1;1;1;0;1;N
27498;REDUCTIL 15 MG CAPSULAS;REDUCTIL 15 MG CAPSULAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906160-7;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA X10 CAPSULAS EN BLISTER DE PVCPVDC ALUMINIO CON 10 CAPSULAS BLISTER.;10/23/2024;10/23/2024;INVIMA M-14081;2;1;1;1;1;1;1;0;1;N
27499;KLAMICINA TABLETAS 250 MG;KLAMICINA TABLETAS 250 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906259-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA CARTULINA POR 10 TABLETAS EN BLISTER ALUMINIO-PVDC;10/23/2024;10/23/2024;INVIMA M-14098;2;1;1;1;1;1;1;0;1;N
27500;ODRANAL 150 MG TABLETAS  RECUBIERTAS DE LIBERACION PROLONGADA;ODRANAL 150 MG TABLETAS  RECUBIERTAS DE LIBERACION PROLONGADA;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906266-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA EN CARTULINA X 10 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA EN FOIL ALU  ALU POR 10 COMPRIMIDOS CU;10/23/2024;10/23/2024;INVIMA 2016M-14148-R2;2;1;1;1;1;1;1;0;1;N
27501;GLUICON TABLETAS 5 MG;GLUICON TABLETAS 5 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19913336-16;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"CAJA POR 210 TABLETAS, EN BLISTER DE PVCALUMINIO X 10 TABLETAS-USO INSTITUCIONAL";10/23/2024;10/23/2024;INVIMA 2017M-014964-R2;2;1;1;1;1;1;1;0;1;N
27502;ODRANAL 150 MG TABLETAS  RECUBIERTAS DE LIBERACION PROLONGADA;ODRANAL 150 MG TABLETAS  RECUBIERTAS DE LIBERACION PROLONGADA;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906266-8;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"Caja por 10 Tabletas  recubiertas de liberacion prolongada en foil AluAlu, Muestra medica.";10/23/2024;10/23/2024;INVIMA 2016M-14148-R2;2;1;1;1;1;1;1;0;1;N
27503;REDUCTIL 15 MG CAPSULAS;REDUCTIL 15 MG CAPSULAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906160-10;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA X50 CAPSULAS EN BLISTER DE PVCPVDC ALUMINIO CON 10 CAPSULAS BLISTER.;10/23/2024;10/23/2024;INVIMA M-14081;2;1;1;1;1;1;1;0;1;N
27504;TEOFILINA RETARD MK 300 MG;TEOFILINA RETARD MK 300 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906180-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 10 TABLETAS EN BLISTER PVCALUMINIO POR 10 TABLETAS;10/23/2024;10/23/2024;INVIMA M-14407;2;1;1;1;1;1;1;0;1;N
27505;TEOFILINA RETARD MK 300 MG;TEOFILINA RETARD MK 300 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906180-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 50 TABLETAS EN BLISTER PVCALUMINIO POR 10 TABLETAS;10/23/2024;10/23/2024;INVIMA M-14407;2;1;1;1;1;1;1;0;1;N
27506;RAPAMUNE SOLUCION ORAL;RAPAMUNE SOLUCION ORAL;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905709-7;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;SOBRES UNIDOSIS DE PAPEL ALUMINIO X 2 ML. EN CAJA X 30 SOBRES;10/23/2024;10/23/2024;INVIMA M-014493;2;1;1;1;1;1;1;0;1;N
27507;FLUNARIZINA 10 MG TABLETAS.;FLUNARIZINA 10 MG TABLETAS.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905763-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARTULINA POR 20 TABLETAS EN BLISTER PVCALUMINIO.;10/23/2024;10/23/2024;INVIMA M-13983;2;1;1;1;1;1;1;0;1;N
27508;GRISEOFULVINA 500MG COMPRIMIDOS RECUBIERTOS;GRISEOFULVINA 500MG COMPRIMIDOS RECUBIERTOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905908-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;HOSPITALARIA: CAJA POR 50 BLISTERES  DE PVC TRANSPARENTEALUMINIO CON 10 COMPRIMIDOS RECUBIERTOS CU.;10/23/2024;10/23/2024;INVIMA M-14020;2;1;1;1;1;1;1;0;1;N
27509;RANITIDINA 300 MG COMPRIMIDOS;RANITIDINA 300 MG COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905730-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 1 BLISTER DE PVDCALUMINIO POR 10 COMPRIMIDOS;10/23/2024;10/23/2024;INVIMA M-13970;2;1;1;1;1;1;1;0;1;N
27510;COTRIMOXAZOL FORTE (SULFAMETOXAZOL 800 MG + TRIMETROPRIM 160) COMPRIMIDOS;COTRIMOXAZOL FORTE (SULFAMETOXAZOL 800 MG + TRIMETROPRIM 160) COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905733-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 1000 COMPRIMIDOS EN BLISTER PVDC AMBARALUMINIO POR 10 COMPRIMIDOS CU;10/23/2024;10/23/2024;INVIMA 2010 M-14021R1;2;1;1;1;1;1;1;0;1;N
27511;AMITRIPTILINA 25 MG COMPRIMIDOS RECUBIERTOS;AMITRIPTILINA 25 MG COMPRIMIDOS RECUBIERTOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905616-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA X 10 COMPRIMIDOS RECUBIERTOS EN BLISTER DE PVDC TRANSPARENTE  ALU;10/23/2024;10/23/2024;INVIMA 2010 M-14048 R1;2;1;1;1;1;1;1;0;1;N
27512;SALBUTAMOL 4MG COMPRIMIDOS;SALBUTAMOL 4MG COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905619-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"CAJA X 20 COMPRIMIDOS EN 2 BLISTERES PACK DE PVCALUMINIO POR 10 COMPRIMIDOS CU.,";10/23/2024;10/23/2024;INVIMA M-14246;2;1;1;1;1;1;1;0;1;N
27513;MINULET GRAGEAS;MINULET GRAGEAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906272-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"MUESTRA MEDICA: CAJA POR 42 GRAGEAS, EN BLISTER PVCALU.";10/23/2024;10/23/2024;INVIMA 2016 M014479-R2;2;1;1;1;1;1;1;0;1;N
27514;COTRIMOXAZOL (SULFAMETOXAZOL + TRIMETROPRIM 400 MG + 80 MG) COMPRIMIDOS;COTRIMOXAZOL (SULFAMETOXAZOL + TRIMETROPRIM 400 MG + 80 MG) COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905675-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"CAJA POR 10 COMPRIMIDOS EN BLISTER DE PVDC AMBARALUMINIO, POR 10 COMPRIMIDOS.";10/23/2024;10/23/2024;INVIMA 2010 M-14028 R1;2;1;1;1;1;1;1;0;1;N
27515;DOLVIRAN TABLETAS;DOLVIRAN TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906029-7;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 40 TABLETAS EN BLISTER DE ALUMINIO;10/23/2024;10/23/2024;INVIMA M-14075;2;1;1;1;1;1;1;0;1;N
27516;CETIRIZINA TABLETAS RECUBIERTAS X 10 MG;CETIRIZINA TABLETAS RECUBIERTAS X 10 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906142-7;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;Caja x 30  tabletas en  3 blister PVCPVDC transparente y Aluminio x 10 tabletas.;10/23/2024;10/23/2024;INVIMA 2022M-14083-R2;2;1;1;1;1;1;1;0;1;N
27517;DELVAN GRAGEAS.;DELVAN GRAGEAS.;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905853-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CARTULINA 20 GRAGEAS BLISTER X 10 GRAGEAS ALUMINIOPVC;10/23/2024;10/23/2024;INVIMA M-14023;2;1;1;1;1;1;1;0;1;N
27518;FURAZOLIDONA 100 MG COMPRIMIDOS;FURAZOLIDONA 100 MG COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905909-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA X 10 COMPRIMIDOS  BLISTER DE PVDC AMBAR ALUMINIO.;10/23/2024;10/23/2024;INVIMA 2010 M-14052 R1;2;1;1;1;1;1;1;0;1;N
27519;INFIBU;INFIBU;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906007-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CARTON POR 30 TABLETAS EN BLISTER VIPACK ALUMINIO POR 10 TABLETAS CU.;10/23/2024;10/23/2024;INVIMA M-14065;2;1;1;1;1;1;1;0;1;N
27520;ALCOHOL ANTISEPTICO ORQUIDEA;ALCOHOL ANTISEPTICO ORQUIDEA;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906080-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO X 375 ML.;10/23/2024;10/23/2024;INVIMA M-14031;2;1;1;1;1;1;1;0;1;N
27521;CEFACLOR BIOCHEMIE 125 MGML GRANULADO PARA SUSPENSION ORAL;CEFACLOR BIOCHEMIE 125 MGML GRANULADO PARA SUSPENSION ORAL;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906205-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARTON IMPRESA QUE CONTIENE UN FRASCO DE VIDRIO TIPO III COLOR AMBAR POR 100 ML. SELLADO CON CAPSULA DE ALUMINIO AJUSTAD;10/23/2024;10/23/2024;INVIMA M-14106;2;1;1;1;1;1;1;0;1;N
27522;MINULET GRAGEAS;MINULET GRAGEAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906272-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;"CAJA POR 24 GRAGEAS, EN BLISTER PVCALU.";10/23/2024;10/23/2024;INVIMA 2016 M014479-R2;2;1;1;1;1;1;1;0;1;N
27523;NORDETTE  GRAGEAS;NORDETTE  GRAGEAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906274-17;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 42 GRAGEAS EN 2 BLISTER PVCALUMINIO;10/23/2024;10/23/2024;INVIMA 2022M-014475-R3;2;1;1;1;1;1;1;0;1;N
27524;CIPLAFUCON;CIPLAFUCON;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906130-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 40 CAPSULAS EN FOIL DE ALUMINIO POR 10 CAPSULAS CADA FOIL;10/23/2024;10/23/2024;INVIMA 2015M-14123-R2;2;1;1;1;1;1;1;0;1;N
27525;CETIRIZINA TABLETAS RECUBIERTAS X 10 MG;CETIRIZINA TABLETAS RECUBIERTAS X 10 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906142-6;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;Caja x 20  tabletas en  2 blister PVCPVDC transparente y Aluminio x 10 tabletas.;10/23/2024;10/23/2024;INVIMA 2022M-14083-R2;2;1;1;1;1;1;1;0;1;N
27526;MELOXICAM  15 MG TABLETAS;MELOXICAM  15 MG TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906196-7;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;MUESTRA MeDICA: CAJA POR 10 TABLETAS EN BLISTER PVC-PVDC BLANCO OPACOALUMIO POR 10 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2022M-14130-R3;2;1;1;1;1;1;1;0;1;N
27527;CEFACLOR BIOCHEMIE  500 MG  CAPSULAS;CEFACLOR BIOCHEMIE  500 MG  CAPSULAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906202-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 20 CAPSULAS EN BLISTER PVCPVDCALUMINIO;10/23/2024;10/23/2024;INVIMA M-14104;2;1;1;1;1;1;1;0;1;N
27528;GLIBENCLAMIDA 5MG COMPRIMIDOS;GLIBENCLAMIDA 5MG COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905729-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 40 TABLETAS (COMPRIMIDOS) EN BLISTER DE  PVDC AMBARALUMINIO POR 10 TABLETAS (COMPRIMIDOS) CU.;10/23/2024;10/23/2024;INVIMA 2010 M-14007 R1;2;1;1;1;1;1;1;0;1;N
27529;LAXINA JALEA;LAXINA JALEA;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905824-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO DE VIDRIO TRANSPARENTE POR 240 G. CON TAPA DE PVC;10/23/2024;10/23/2024;INVIMA M-14162;2;1;1;1;1;1;1;0;1;N
27601;DOLVIRAN TABLETAS;DOLVIRAN TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906029-5;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARTON CON BLISTER X 100 TABLETAS;10/23/2024;10/23/2024;INVIMA M-14075;2;1;1;1;1;1;1;0;1;N
27532;CEFACLOR BIOCHEMIE 250 MG CAPSULAS;CEFACLOR BIOCHEMIE 250 MG CAPSULAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906203-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA DE CARTON POR 12 CAPSULAS EN BLISTER CON LAMINA DUPLEX ( PVC  PVDC) Y LAMINILLA DE ALUMINIO;10/23/2024;10/23/2024;INVIMA M-14113;2;1;1;1;1;1;1;0;1;N
27533;CEFACLOR 'BIOCHEMIE' 250 MG5ML. GRNULADO PARA SUSPENSION ORAL;CEFACLOR 'BIOCHEMIE' 250 MG5ML. GRNULADO PARA SUSPENSION ORAL;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906204-2;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA CARTON IMPRESA QUE CONTIENE 1 FRASCO DE VIDRIO TIPO III COLOR AMBAR POR 100 ML. SELLADO CAPSULA DE ALUMINIO AJUSTADO A ROSC;10/23/2024;10/23/2024;INVIMA M-14093;2;1;1;1;1;1;1;0;1;N
27534;"ALPRAZOLAM COMPRIMIDOS 0,25MG";"ALPRAZOLAM COMPRIMIDOS 0,25MG";0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905674-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA POR 30 COMPRIMIDOS EN 3 BLISTERES DE PVC TRANSPARENTEALUMINIO POR 10 UNIDADES CU.;10/23/2024;10/23/2024;INVIMA M-13979;2;1;1;1;1;1;1;0;1;N
27535;RAPAMUNE SOLUCION ORAL;RAPAMUNE SOLUCION ORAL;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905709-8;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;SOBRES UNIDOSIS DE PAPEL ALUMINIO X 5 ML. EN CAJA X 30 SOBRES;10/23/2024;10/23/2024;INVIMA M-014493;2;1;1;1;1;1;1;0;1;N
27537;LOVASTATINA 20 MG COMPRIMIDOS;LOVASTATINA 20 MG COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905836-9;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;HOSPITALARIO: CAJA POR 10 TABLETAS EN BLISTER PVCPVDC AMBAR - ALUMINIO POR 10 TABLETAS CADA UNO.;10/23/2024;10/23/2024;INVIMA 2010 M-13994 R1;2;1;1;1;1;1;1;0;1;N
27538;RANIDIN 75 MG TABLETAS;RANIDIN 75 MG TABLETAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905923-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA X 50 TABLETAS EN BLISTER DE ALUMINIO;10/23/2024;10/23/2024;INVIMA M-14103;2;1;1;1;1;1;1;0;1;N
27539;ARZON  GRAGEAS;ARZON  GRAGEAS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905626-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJAS CON 30 GRAGEAS EN BLISTERES DE PVCPEPVDC-ALUMINIO.;10/23/2024;10/23/2024;INVIMA M-14430;2;1;1;1;1;1;1;0;1;N
27540;LOVASTATINA 20 MG COMPRIMIDOS;LOVASTATINA 20 MG COMPRIMIDOS;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905836-8;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;HOSPITALARIO: CAJA POR 100 TABLETAS EN BLISTER PVCPVDC AMBAR - ALUMINIO POR 10 TABLETAS CADA UNO.;10/23/2024;10/23/2024;INVIMA 2010 M-13994 R1;2;1;1;1;1;1;1;0;1;N
27541;NOIMSON TABLETAS 25 MG;NOIMSON TABLETAS 25 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19905877-3;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;FRASCO DE POLIETILENO DE ALTA DENSIDAD X 16 TABLETAS.;10/23/2024;10/23/2024;INVIMA 2001M-0000428;2;1;1;1;1;1;1;0;1;N
27542;NOIMSON D TABLETAS 500 MG;NOIMSON D TABLETAS 500 MG;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906014-1;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA PLEGADIZA P. V. P. POR 16 TABLETAS EN BLISTER POR 8 TABLETAS PVC AMABAR PAPEL ALUMINIO.;10/23/2024;10/23/2024;INVIMA M-14066;2;1;1;1;1;1;1;0;1;N
27543;ODRANAL 150 MG TABLETAS  RECUBIERTAS DE LIBERACION PROLONGADA;ODRANAL 150 MG TABLETAS  RECUBIERTAS DE LIBERACION PROLONGADA;0;NULL;N;N;N;N;N;0;0;0;0;N;N;N;N;N;1;19906266-4;NULL;N;0;0;NULL;N;NULL;N;0;NULL;N;N;N;N;N;N;N;N;NULL;A;1;6;1;1;1;1;1;1;CAJA EN CARTULINA X 40 TABLETAS  RECUBIERTAS DE LIBERACION PROLONGADA EN FOIL ALU  ALU POR 10 COMPRIMIDOS CU;10/23/2024;10/23/2024;INVIMA 2016M-14148-R2;2;1;1;1;1;1;1;0;1;N
